,0,1
43972,0,6
43973,1,3
43974,1,3
43975,1,4
43976,1,2
43977,1,5
43978,1,3
43979,1,5
43980,1,3
43981,1,5
43982,0,6
43983,1,5
43984,1,5
43985,1,4
43986,1,4
43987,1,5
43988,1,5
43989,0,6
43990,1,7
43991,1,3
43992,0,6
43993,1,5
43994,1,3
43995,1,5
43996,1,3
43997,0,6
43998,0,6
43999,1,3
44000,0,6
44001,0,6
44002,1,4
44003,1,7
44004,1,3
44005,0,6
44006,1,5
44007,0,6
44008,1,5
44009,0,6
44010,1,2
44011,0,6
44012,1,7
44013,1,3
44014,1,3
44015,1,3
44016,1,7
44017,0,6
44018,1,5
44019,1,3
44020,1,2
44021,1,5
44022,1,7
44023,1,4
44024,1,5
44025,1,3
44026,1,2
44027,0,6
44028,1,3
44029,1,3
44030,1,3
44031,0,6
44032,0,6
44033,1,7
44034,1,3
44035,0,6
44036,0,6
44037,1,4
44038,1,5
44039,1,3
44040,1,5
44041,0,6
44042,1,1
44043,1,1
44044,1,5
44045,0,6
44046,1,3
44047,1,7
44048,1,3
44049,1,8
44050,1,3
44051,1,5
44052,0,6
44053,1,3
44054,1,5
44055,1,5
44056,1,3
44057,1,2
44058,0,6
44059,1,7
44060,0,6
44061,0,6
44062,0,6
44063,1,3
44064,1,3
44065,1,5
44066,0,6
44067,0,6
44068,1,5
44069,0,6
44070,1,3
44071,0,6
44072,1,3
44073,0,6
44074,0,6
44075,1,5
44076,1,4
44077,1,3
44078,0,6
44079,0,6
44080,1,3
44081,1,2
44082,1,5
44083,1,0
44084,0,6
44085,1,2
44086,1,5
44087,0,6
44088,1,3
44089,1,3
44090,1,5
44091,1,2
44092,0,6
44093,1,2
44094,1,4
44095,1,4
44096,1,5
44097,1,3
44098,1,7
44099,1,3
44100,1,5
44101,1,8
44102,1,3
44103,0,6
44104,1,2
44105,0,6
44106,1,3
44107,1,3
44108,1,4
44109,1,2
44110,1,5
44111,1,4
44112,1,3
44113,1,2
44114,1,5
44115,0,6
44116,1,5
44117,1,4
44118,1,4
44119,1,7
44120,1,3
44121,1,7
44122,1,5
44123,0,6
44124,0,6
44125,1,5
44126,0,6
44127,1,5
44128,1,3
44129,1,3
44130,1,4
44131,1,3
44132,1,3
44133,0,6
44134,1,3
44135,0,6
44136,1,5
44137,1,3
44138,1,4
44139,1,4
44140,0,6
44141,0,6
44142,0,6
44143,1,3
44144,0,6
44145,1,3
44146,1,5
44147,1,3
44148,1,7
44149,0,6
44150,1,3
44151,0,6
44152,1,7
44153,0,6
44154,1,2
44155,1,3
44156,1,3
44157,1,5
44158,1,2
44159,0,6
44160,1,5
44161,1,3
44162,1,0
44163,1,3
44164,1,7
44165,1,4
44166,0,6
44167,0,6
44168,1,5
44169,1,4
44170,0,6
44171,1,5
44172,1,3
44173,1,5
44174,0,6
44175,1,5
44176,1,3
44177,1,3
44178,1,3
44179,1,5
44180,1,5
44181,1,5
44182,1,3
44183,0,6
44184,0,6
44185,1,5
44186,1,3
44187,1,3
44188,0,6
44189,1,4
44190,1,4
44191,0,6
44192,1,4
44193,1,3
44194,1,5
44195,1,4
44196,0,6
44197,0,6
44198,0,6
44199,1,5
44200,0,6
44201,1,4
44202,1,3
44203,1,5
44204,0,6
44205,0,6
44206,1,5
44207,1,5
44208,1,3
44209,1,7
44210,1,5
44211,1,5
44212,1,4
44213,1,3
44214,0,6
44215,1,3
44216,1,3
44217,1,4
44218,1,2
44219,1,7
44220,1,5
44221,1,3
44222,1,5
44223,1,5
44224,1,5
44225,1,5
44226,0,6
44227,1,5
44228,1,5
44229,1,5
44230,1,5
44231,0,6
44232,1,4
44233,1,7
44234,0,6
44235,1,3
44236,1,5
44237,1,5
44238,1,3
44239,1,3
44240,1,3
44241,1,3
44242,0,6
44243,1,4
44244,1,6
44245,0,6
44246,1,3
44247,1,2
44248,1,3
44249,1,5
44250,1,8
44251,1,4
44252,1,7
44253,1,3
44254,0,6
44255,1,2
44256,1,2
44257,0,6
44258,1,5
44259,1,5
44260,1,7
44261,1,2
44262,1,5
44263,1,5
44264,1,2
44265,0,6
44266,1,3
44267,1,5
44268,1,5
44269,0,6
44270,1,7
44271,1,5
44272,1,3
44273,1,3
44274,1,3
44275,1,3
44276,1,3
44277,1,5
44278,1,4
44279,0,6
44280,0,6
44281,1,2
44282,1,5
44283,0,6
44284,1,5
44285,1,5
44286,0,6
44287,1,3
44288,0,6
44289,1,7
44290,0,6
44291,1,2
44292,1,3
44293,0,6
44294,1,7
44295,1,3
44296,1,3
44297,1,3
44298,1,4
44299,0,6
44300,1,3
44301,1,3
44302,1,5
44303,1,2
44304,1,5
44305,1,5
44306,0,6
44307,1,5
44308,1,7
44309,1,2
44310,0,6
44311,1,4
44312,1,2
44313,1,5
44314,0,6
44315,1,3
44316,1,3
44317,1,3
44318,1,5
44319,1,3
44320,1,5
44321,1,5
44322,1,3
44323,1,5
44324,1,4
44325,1,5
44326,1,3
44327,0,6
44328,0,6
44329,1,6
44330,1,4
44331,0,6
44332,1,3
44333,1,5
44334,1,3
44335,0,6
44336,0,6
44337,1,5
44338,0,6
44339,1,3
44340,1,4
44341,1,5
44342,1,5
44343,0,6
44344,0,6
44345,1,4
44346,1,7
44347,1,3
44348,1,7
44349,0,6
44350,0,6
44351,1,2
44352,1,4
44353,0,6
44354,1,4
44355,1,5
44356,1,2
44357,1,5
44358,0,6
44359,0,6
44360,1,8
44361,1,3
44362,1,5
44363,1,5
44364,0,6
44365,1,4
44366,0,6
44367,1,5
44368,0,6
44369,0,6
44370,0,6
44371,1,3
44372,1,7
44373,1,3
44374,1,3
44375,1,3
44376,1,5
44377,0,6
44378,0,6
44379,0,6
44380,1,5
44381,1,5
44382,1,4
44383,1,7
44384,1,4
44385,1,4
44386,1,7
44387,1,7
44388,1,3
44389,0,6
44390,1,5
44391,0,6
44392,0,6
44393,1,3
44394,1,4
44395,1,4
44396,0,6
44397,0,6
44398,1,3
44399,1,5
44400,0,6
44401,1,5
44402,1,3
44403,0,6
44404,0,6
44405,0,6
44406,1,3
44407,1,7
44408,0,6
44409,1,4
44410,1,3
44411,0,6
44412,1,5
44413,0,6
44414,1,5
44415,1,5
44416,0,6
44417,1,3
44418,1,5
44419,1,5
44420,1,5
44421,1,3
44422,0,6
44423,1,3
44424,1,5
44425,1,3
44426,1,2
44427,1,4
44428,1,3
44429,0,6
44430,1,3
44431,0,6
44432,1,3
44433,0,6
44434,1,3
44435,0,6
44436,1,5
44437,1,5
44438,1,5
44439,1,5
44440,1,3
44441,1,2
44442,1,7
44443,1,2
44444,1,3
44445,1,3
44446,0,6
44447,1,4
44448,1,3
44449,0,6
44450,0,6
44451,1,3
44452,1,5
44453,1,3
44454,1,3
44455,1,3
44456,0,6
44457,1,2
44458,0,6
44459,1,3
44460,1,0
44461,1,5
44462,1,3
44463,0,6
44464,1,3
44465,1,3
44466,0,6
44467,1,5
44468,0,6
44469,1,7
44470,1,4
44471,0,6
44472,1,3
44473,1,7
44474,0,6
44475,1,4
44476,1,3
44477,0,6
44478,0,6
44479,0,6
44480,1,3
44481,1,5
44482,1,3
44483,1,2
44484,1,3
44485,1,7
44486,1,5
44487,1,5
44488,0,6
44489,0,4
44490,1,2
44491,1,3
44492,0,6
44493,1,4
44494,1,4
44495,1,5
44496,1,3
44497,1,3
44498,0,6
44499,0,6
44500,0,6
44501,0,6
44502,1,3
44503,1,3
44504,1,3
44505,0,6
44506,1,8
44507,0,6
44508,1,3
44509,0,6
44510,1,3
44511,0,6
44512,0,6
44513,1,4
44514,1,3
44515,1,5
44516,0,6
44517,0,6
44518,1,3
44519,1,3
44520,1,5
44521,1,3
44522,0,6
44523,1,4
44524,1,4
44525,0,6
44526,1,3
44527,0,6
44528,1,3
44529,1,4
44530,0,6
44531,1,3
44532,0,6
44533,0,6
44534,1,5
44535,1,3
44536,1,8
44537,1,3
44538,1,3
44539,1,4
44540,1,4
44541,1,3
44542,1,4
44543,1,5
44544,0,6
44545,0,6
44546,0,6
44547,1,3
44548,0,6
44549,1,3
44550,0,6
44551,0,6
44552,1,3
44553,0,6
44554,0,6
44555,0,6
44556,1,5
44557,0,6
44558,1,6
44559,1,2
44560,0,6
44561,0,6
44562,1,3
44563,0,6
44564,0,6
44565,1,5
44566,0,6
44567,1,5
44568,1,4
44569,0,6
44570,0,6
44571,0,6
44572,0,6
44573,0,6
44574,0,6
44575,0,6
44576,0,6
44577,0,6
44578,1,3
44579,0,6
44580,0,6
44581,0,6
44582,1,5
44583,1,5
44584,1,3
44585,1,7
44586,0,6
44587,1,3
44588,0,6
44589,1,2
44590,1,3
44591,1,4
44592,1,5
44593,1,5
44594,1,5
44595,0,6
44596,1,3
44597,0,6
44598,0,6
44599,0,6
44600,0,6
44601,1,3
44602,1,4
44603,1,2
44604,1,5
44605,1,3
44606,1,3
44607,0,6
44608,0,6
44609,1,5
44610,1,3
44611,0,6
44612,1,5
44613,1,4
44614,0,6
44615,0,6
44616,1,4
44617,0,6
44618,1,5
44619,1,5
44620,1,4
44621,1,4
44622,0,6
44623,1,7
44624,0,6
44625,1,7
44626,1,5
44627,1,5
44628,1,5
44629,1,3
44630,1,3
44631,1,5
44632,1,3
44633,0,6
44634,1,3
44635,1,5
44636,1,4
44637,1,5
44638,1,3
44639,1,4
44640,0,6
44641,1,7
44642,1,5
44643,0,6
44644,1,4
44645,1,4
44646,1,5
44647,1,4
44648,1,4
44649,0,6
44650,1,3
44651,1,3
44652,1,5
44653,0,6
44654,1,7
44655,1,3
44656,1,4
44657,1,5
44658,0,6
44659,0,6
44660,1,4
44661,1,5
44662,0,6
44663,1,4
44664,1,3
44665,0,6
44666,1,5
44667,0,6
44668,1,3
44669,1,2
44670,0,6
44671,1,7
44672,0,6
44673,1,3
44674,1,3
44675,1,5
44676,1,5
44677,1,3
44678,1,3
44679,0,6
44680,1,5
44681,1,5
44682,1,4
44683,0,6
44684,1,5
44685,1,5
44686,1,7
44687,0,6
44688,1,5
44689,1,5
44690,0,6
44691,1,5
44692,0,6
44693,1,4
44694,0,6
44695,1,4
44696,1,3
44697,0,6
44698,1,5
44699,0,6
44700,0,6
44701,1,5
44702,1,7
44703,1,5
44704,1,3
44705,1,3
44706,1,4
44707,1,4
44708,1,4
44709,1,7
44710,0,6
44711,1,3
44712,0,6
44713,0,6
44714,1,5
44715,1,5
44716,0,6
44717,0,6
44718,0,6
44719,1,5
44720,1,2
44721,1,5
44722,1,3
44723,0,6
44724,1,7
44725,1,3
44726,1,5
44727,0,6
44728,1,3
44729,1,5
44730,0,6
44731,1,3
44732,0,6
44733,1,4
44734,0,6
44735,1,3
44736,1,4
44737,0,6
44738,1,2
44739,1,3
44740,1,5
44741,1,3
44742,1,3
44743,1,5
44744,1,4
44745,1,3
44746,0,6
44747,1,3
44748,1,3
44749,1,5
44750,1,4
44751,1,4
44752,0,6
44753,1,5
44754,1,5
44755,1,3
44756,1,4
44757,1,5
44758,1,4
44759,1,5
44760,1,3
44761,1,5
44762,0,6
44763,1,3
44764,1,7
44765,1,3
44766,1,5
44767,0,6
44768,1,3
44769,1,3
44770,1,3
44771,1,3
44772,1,8
44773,0,6
44774,1,5
44775,0,6
44776,1,3
44777,1,5
44778,1,5
44779,1,3
44780,1,4
44781,0,6
44782,0,6
44783,0,6
44784,0,6
44785,0,6
44786,1,2
44787,1,5
44788,0,6
44789,1,5
44790,1,3
44791,1,3
44792,0,6
44793,0,6
44794,1,3
44795,1,7
44796,1,3
44797,1,5
44798,1,4
44799,0,6
44800,0,6
44801,1,4
44802,0,6
44803,0,6
44804,1,5
44805,1,3
44806,1,5
44807,1,3
44808,1,3
44809,1,3
44810,1,5
44811,1,3
44812,1,4
44813,1,4
44814,1,5
44815,1,3
44816,1,3
44817,0,6
44818,1,4
44819,1,3
44820,1,5
44821,1,4
44822,0,6
44823,1,2
44824,0,6
44825,1,3
44826,1,3
44827,1,5
44828,1,5
44829,0,6
44830,1,7
44831,0,6
44832,0,6
44833,0,6
44834,1,2
44835,1,4
44836,1,3
44837,1,3
44838,1,3
44839,0,6
44840,1,5
44841,1,3
44842,0,6
44843,1,3
44844,1,5
44845,1,5
44846,1,3
44847,1,0
44848,0,6
44849,1,5
44850,1,4
44851,0,6
44852,1,3
44853,1,3
44854,1,2
44855,0,6
44856,0,6
44857,1,3
44858,1,4
44859,0,6
44860,1,2
44861,1,3
44862,1,2
44863,1,3
44864,1,5
44865,1,3
44866,1,2
44867,1,3
44868,0,6
44869,0,6
44870,1,3
44871,0,6
44872,0,6
44873,0,6
44874,1,3
44875,1,5
44876,0,6
44877,0,6
44878,1,3
44879,1,3
44880,1,3
44881,1,3
44882,0,6
44883,0,6
44884,0,6
44885,1,5
44886,1,5
44887,0,6
44888,1,2
44889,1,3
44890,1,4
44891,1,3
44892,0,6
44893,1,5
44894,0,6
44895,1,5
44896,1,2
44897,1,5
44898,0,6
44899,1,5
44900,1,7
44901,0,6
44902,1,3
44903,1,5
44904,0,6
44905,1,3
44906,0,6
44907,1,3
44908,1,3
44909,0,6
44910,1,6
44911,0,6
44912,1,3
44913,1,3
44914,1,5
44915,1,2
44916,1,5
44917,0,6
44918,1,2
44919,1,3
44920,1,3
44921,1,3
44922,1,4
44923,1,8
44924,1,7
44925,1,3
44926,1,5
44927,0,6
44928,1,5
44929,0,6
44930,1,4
44931,1,5
44932,0,6
44933,1,3
44934,1,4
44935,1,4
44936,0,6
44937,1,3
44938,1,5
44939,1,2
44940,0,6
44941,0,6
44942,0,6
44943,1,3
44944,1,5
44945,1,7
44946,0,6
44947,1,2
44948,0,6
44949,0,6
44950,1,3
44951,1,3
44952,0,6
44953,1,5
44954,1,3
44955,1,5
44956,1,5
44957,1,7
44958,0,6
44959,1,7
44960,1,7
44961,1,5
44962,0,6
44963,1,5
44964,1,5
44965,1,3
44966,1,5
44967,1,4
44968,1,3
44969,1,5
44970,1,5
44971,1,5
44972,0,6
44973,1,5
44974,1,5
44975,1,5
44976,0,6
44977,1,3
44978,1,3
44979,0,6
44980,0,6
44981,1,3
44982,0,6
44983,1,2
44984,1,3
44985,1,3
44986,0,6
44987,1,2
44988,0,6
44989,0,6
44990,0,6
44991,1,2
44992,1,2
44993,1,3
44994,0,6
44995,1,5
44996,1,3
44997,1,3
44998,1,4
44999,1,4
45000,1,3
45001,0,6
45002,1,3
45003,1,3
45004,1,5
45005,1,5
45006,1,4
45007,1,3
45008,1,3
45009,1,2
45010,1,5
45011,1,5
45012,1,5
45013,0,6
45014,1,5
45015,1,3
45016,1,5
45017,1,3
45018,1,3
45019,1,3
45020,1,5
45021,1,2
45022,1,4
45023,1,5
45024,1,8
45025,1,5
45026,1,3
45027,0,6
45028,1,3
45029,1,1
45030,0,6
45031,1,5
45032,1,2
45033,1,3
45034,1,3
45035,0,6
45036,1,5
45037,1,3
45038,0,6
45039,1,4
45040,0,6
45041,1,4
45042,0,6
45043,0,6
45044,0,6
45045,0,6
45046,1,3
45047,1,3
45048,0,6
45049,0,6
45050,0,6
45051,1,5
45052,1,2
45053,1,5
45054,1,4
45055,1,3
45056,0,6
45057,0,6
45058,1,5
45059,1,3
45060,0,6
45061,1,3
45062,0,6
45063,1,5
45064,0,6
45065,0,6
45066,1,5
45067,0,6
45068,1,3
45069,1,3
45070,1,5
45071,1,3
45072,1,5
45073,1,5
45074,0,6
45075,0,6
45076,1,3
45077,1,3
45078,1,5
45079,1,3
45080,0,6
45081,1,4
45082,1,4
45083,1,3
45084,1,3
45085,1,3
45086,1,3
45087,0,6
45088,1,4
45089,1,5
45090,1,5
45091,0,6
45092,1,4
45093,1,5
45094,1,3
45095,0,6
45096,1,3
45097,1,5
45098,1,3
45099,1,3
45100,1,3
45101,1,3
45102,1,5
45103,1,5
45104,0,6
45105,1,2
45106,0,6
45107,0,6
45108,1,5
45109,1,5
45110,1,7
45111,0,6
45112,0,6
45113,0,6
45114,1,4
45115,1,5
45116,1,5
45117,1,4
45118,0,6
45119,0,6
45120,1,3
45121,0,6
45122,1,7
45123,0,6
45124,0,6
45125,0,6
45126,0,6
45127,1,3
45128,0,6
45129,0,6
45130,1,2
45131,1,4
45132,0,6
45133,1,5
45134,0,6
45135,0,6
45136,1,3
45137,1,3
45138,1,3
45139,0,6
45140,0,6
45141,1,2
45142,1,3
45143,1,3
45144,0,6
45145,1,5
45146,1,4
45147,1,5
45148,1,2
45149,1,4
45150,1,5
45151,1,3
45152,1,4
45153,0,6
45154,0,6
45155,1,3
45156,1,3
45157,0,6
45158,0,6
45159,1,2
45160,1,3
45161,0,6
45162,1,4
45163,1,4
45164,0,6
45165,0,6
45166,0,6
45167,1,5
45168,1,2
45169,0,6
45170,1,3
45171,1,4
45172,0,6
45173,1,2
45174,0,6
45175,0,6
45176,0,6
45177,0,6
45178,0,6
45179,1,3
45180,1,3
45181,1,4
45182,1,3
45183,0,6
45184,0,6
45185,1,4
45186,1,5
45187,0,6
45188,1,3
45189,1,2
45190,0,6
45191,1,3
45192,1,5
45193,0,6
45194,1,3
45195,1,4
45196,1,2
45197,1,3
45198,0,6
45199,1,5
45200,0,6
45201,1,5
45202,1,5
45203,1,5
45204,1,5
45205,0,6
45206,1,6
45207,1,3
45208,1,4
45209,1,3
45210,1,4
45211,1,7
45212,0,6
45213,1,5
45214,1,5
45215,0,6
45216,1,5
45217,1,5
45218,1,3
45219,1,5
45220,1,3
45221,1,2
45222,1,5
45223,0,6
45224,1,5
45225,1,3
45226,1,5
45227,1,3
45228,1,7
45229,1,5
45230,1,5
45231,0,6
45232,1,3
45233,1,5
45234,1,4
45235,1,4
45236,1,2
45237,1,5
45238,1,5
45239,1,5
45240,1,5
45241,1,3
45242,1,4
45243,0,6
45244,0,6
45245,1,5
45246,0,4
45247,1,5
45248,1,5
45249,0,6
45250,1,3
45251,1,4
45252,1,4
45253,0,6
45254,0,6
45255,1,4
45256,0,6
45257,1,3
45258,0,6
45259,1,4
45260,0,6
45261,1,5
45262,0,6
45263,1,4
45264,1,4
45265,1,3
45266,0,6
45267,1,3
45268,0,6
45269,1,3
45270,0,6
45271,1,3
45272,1,5
45273,1,4
45274,1,5
45275,1,3
45276,1,4
45277,0,6
45278,1,5
45279,1,2
45280,0,6
45281,1,5
45282,1,3
45283,1,7
45284,0,6
45285,1,5
45286,0,6
45287,0,6
45288,0,6
45289,1,3
45290,1,5
45291,1,7
45292,1,4
45293,1,5
45294,1,2
45295,1,7
45296,1,3
45297,1,5
45298,1,5
45299,0,6
45300,1,2
45301,1,2
45302,1,3
45303,0,6
45304,1,3
45305,1,3
45306,1,5
45307,1,5
45308,1,4
45309,1,3
45310,1,3
45311,0,6
45312,0,6
45313,0,6
45314,1,3
45315,1,2
45316,1,3
45317,1,4
45318,1,3
45319,0,6
45320,1,4
45321,1,5
45322,1,4
45323,1,3
45324,1,4
45325,1,3
45326,1,3
45327,1,3
45328,1,0
45329,1,3
45330,1,4
45331,1,5
45332,0,6
45333,1,4
45334,1,5
45335,0,6
45336,0,6
45337,1,3
45338,0,6
45339,1,2
45340,1,5
45341,1,3
45342,1,4
45343,1,5
45344,1,2
45345,1,5
45346,1,5
45347,1,5
45348,0,6
45349,1,3
45350,1,4
45351,0,6
45352,0,6
45353,0,6
45354,0,6
45355,0,6
45356,0,6
45357,1,3
45358,1,5
45359,1,3
45360,0,6
45361,1,5
45362,1,3
45363,1,3
45364,1,3
45365,0,6
45366,1,7
45367,1,3
45368,0,6
45369,1,3
45370,1,3
45371,1,5
45372,1,7
45373,1,3
45374,1,5
45375,0,6
45376,1,3
45377,1,8
45378,1,3
45379,0,6
45380,1,3
45381,0,6
45382,0,6
45383,1,5
45384,1,4
45385,1,2
45386,1,4
45387,1,5
45388,0,6
45389,0,6
45390,1,7
45391,1,5
45392,1,5
45393,1,3
45394,1,4
45395,1,5
45396,0,6
45397,0,6
45398,1,5
45399,1,3
45400,1,4
45401,1,3
45402,0,6
45403,0,6
45404,0,6
45405,1,2
45406,1,3
45407,0,6
45408,1,7
45409,1,4
45410,1,5
45411,0,6
45412,1,2
45413,0,6
45414,1,4
45415,1,3
45416,0,6
45417,0,6
45418,1,7
45419,1,2
45420,0,6
45421,0,6
45422,1,3
45423,0,6
45424,1,2
45425,1,3
45426,1,3
45427,1,5
45428,1,5
45429,0,6
45430,1,3
45431,1,4
45432,1,3
45433,0,6
45434,1,3
45435,1,3
45436,1,3
45437,1,5
45438,1,3
45439,1,3
45440,1,7
45441,1,3
45442,0,6
45443,1,3
45444,0,6
45445,1,7
45446,1,7
45447,1,3
45448,1,5
45449,1,3
45450,1,5
45451,1,5
45452,1,4
45453,1,3
45454,1,3
45455,0,6
45456,1,3
45457,0,6
45458,1,5
45459,1,3
45460,1,3
45461,0,6
45462,1,5
45463,0,6
45464,1,3
45465,1,5
45466,1,7
45467,0,6
45468,1,5
45469,1,4
45470,1,2
45471,0,6
45472,1,2
45473,1,7
45474,0,6
45475,1,7
45476,1,3
45477,1,2
45478,0,6
45479,1,7
45480,1,5
45481,1,3
45482,1,2
45483,1,3
45484,1,5
45485,1,5
45486,1,5
45487,0,6
45488,1,5
45489,0,6
45490,1,5
45491,1,3
45492,1,3
45493,0,6
45494,1,8
45495,1,3
45496,1,3
45497,1,2
45498,1,5
45499,1,4
45500,1,3
45501,1,5
45502,0,6
45503,1,3
45504,0,6
45505,1,4
45506,1,4
45507,1,3
45508,1,6
45509,1,5
45510,1,3
45511,1,1
45512,1,2
45513,0,6
45514,0,6
45515,1,3
45516,0,6
45517,1,5
45518,1,4
45519,1,5
45520,1,4
45521,1,7
45522,1,5
45523,0,6
45524,1,2
45525,1,3
45526,1,7
45527,0,6
45528,1,5
45529,1,3
45530,1,3
45531,0,6
45532,1,5
45533,1,3
45534,0,6
45535,1,4
45536,0,6
45537,1,3
45538,0,6
45539,1,3
45540,0,6
45541,1,5
45542,0,6
45543,0,6
45544,1,3
45545,1,4
45546,1,3
45547,0,6
45548,0,6
45549,0,6
45550,1,3
45551,0,6
45552,1,5
45553,1,3
45554,1,3
45555,0,6
45556,1,3
45557,0,6
45558,1,5
45559,1,7
45560,0,6
45561,0,6
45562,1,5
45563,1,5
45564,1,2
45565,1,2
45566,1,4
45567,1,5
45568,1,3
45569,1,5
45570,1,5
45571,1,5
45572,1,3
45573,1,2
45574,1,3
45575,1,5
45576,1,7
45577,0,6
45578,1,5
45579,1,5
45580,1,3
45581,0,6
45582,0,6
45583,0,6
45584,0,6
45585,1,4
45586,0,6
45587,0,6
45588,1,5
45589,1,3
45590,1,3
45591,1,3
45592,1,4
45593,1,3
45594,1,4
45595,1,3
45596,1,4
45597,1,5
45598,1,4
45599,1,2
45600,0,6
45601,1,5
45602,1,4
45603,1,5
45604,0,6
45605,0,6
45606,0,6
45607,1,5
45608,1,3
45609,1,5
45610,1,5
45611,1,5
45612,0,6
45613,1,5
45614,0,6
45615,0,6
45616,1,2
45617,1,2
45618,1,3
45619,0,6
45620,1,5
45621,1,4
45622,1,5
45623,1,3
45624,1,4
45625,1,5
45626,1,3
45627,1,2
45628,1,3
45629,1,5
45630,1,5
45631,1,4
45632,1,3
45633,1,3
45634,0,6
45635,1,5
45636,1,2
45637,1,5
45638,1,5
45639,0,6
45640,0,6
45641,1,7
45642,1,7
45643,1,7
45644,0,6
45645,1,3
45646,1,2
45647,1,5
45648,1,5
45649,1,6
45650,0,6
45651,1,3
45652,1,5
45653,0,6
45654,1,3
45655,1,5
45656,0,6
45657,1,5
45658,1,3
45659,1,3
45660,0,6
45661,1,8
45662,1,5
45663,0,6
45664,1,3
45665,1,5
45666,1,3
45667,0,6
45668,0,6
45669,1,5
45670,1,7
45671,1,5
45672,1,3
45673,1,4
45674,1,3
45675,1,2
45676,0,6
45677,1,3
45678,1,3
45679,0,6
45680,1,5
45681,0,6
45682,0,6
45683,0,6
45684,0,6
45685,1,3
45686,1,3
45687,0,6
45688,1,5
45689,0,6
45690,0,6
45691,1,3
45692,0,6
45693,1,3
45694,1,2
45695,1,3
45696,0,6
45697,1,2
45698,0,6
45699,0,6
45700,1,8
45701,1,4
45702,0,6
45703,1,4
45704,1,5
45705,1,5
45706,1,2
45707,1,3
45708,1,3
45709,1,8
45710,1,3
45711,0,6
45712,1,3
45713,0,6
45714,1,4
45715,1,3
45716,1,5
45717,1,5
45718,1,3
45719,1,4
45720,1,5
45721,1,7
45722,1,3
45723,1,2
45724,1,2
45725,0,6
45726,1,2
45727,1,5
45728,0,6
45729,1,3
45730,1,2
45731,0,6
45732,0,6
45733,1,5
45734,1,5
45735,1,7
45736,1,5
45737,1,5
45738,0,6
45739,1,5
45740,1,7
45741,1,3
45742,1,3
45743,1,5
45744,0,6
45745,1,2
45746,0,6
45747,1,4
45748,1,5
45749,1,2
45750,1,2
45751,0,6
45752,1,5
45753,0,6
45754,0,6
45755,0,6
45756,1,5
45757,1,3
45758,0,6
45759,1,5
45760,1,4
45761,1,1
45762,1,3
45763,1,5
45764,1,3
45765,1,5
45766,1,5
45767,1,3
45768,0,6
45769,0,6
45770,1,3
45771,1,3
45772,1,7
45773,1,4
45774,1,3
45775,1,3
45776,1,3
45777,1,2
45778,1,4
45779,0,6
45780,1,3
45781,1,4
45782,1,5
45783,1,4
45784,1,6
45785,0,6
45786,1,2
45787,0,6
45788,1,3
45789,1,5
45790,1,5
45791,0,6
45792,0,6
45793,1,3
45794,0,6
45795,1,3
45796,0,6
45797,1,3
45798,1,2
45799,1,5
45800,1,3
45801,1,5
45802,0,6
45803,1,5
45804,1,3
45805,0,6
45806,1,3
45807,0,6
45808,1,2
45809,1,5
45810,0,6
45811,1,3
45812,0,6
45813,1,7
45814,0,6
45815,1,5
45816,0,6
45817,0,6
45818,0,6
45819,0,6
45820,1,3
45821,1,5
45822,1,5
45823,1,5
45824,0,6
45825,1,3
45826,1,5
45827,1,3
45828,0,6
45829,1,5
45830,1,4
45831,1,3
45832,0,6
45833,1,7
45834,0,6
45835,0,6
45836,1,3
45837,1,2
45838,0,6
45839,1,4
45840,1,4
45841,0,6
45842,1,4
45843,1,3
45844,1,2
45845,1,3
45846,1,6
45847,1,5
45848,0,6
45849,0,6
45850,1,5
45851,1,5
45852,0,6
45853,1,3
45854,1,5
45855,1,3
45856,0,6
45857,1,5
45858,1,3
45859,1,5
45860,0,6
45861,1,3
45862,0,6
45863,1,5
45864,1,4
45865,1,5
45866,1,3
45867,0,6
45868,1,5
45869,0,6
45870,1,3
45871,0,6
45872,0,6
45873,0,6
45874,0,6
45875,0,6
45876,1,5
45877,1,3
45878,1,4
45879,1,3
45880,1,3
45881,1,5
45882,1,3
45883,1,5
45884,1,3
45885,1,3
45886,1,7
45887,0,6
45888,0,6
45889,1,7
45890,1,3
45891,1,3
45892,0,6
45893,1,5
45894,1,4
45895,1,3
45896,1,7
45897,1,3
45898,0,6
45899,0,6
45900,1,3
45901,0,6
45902,0,6
45903,1,3
45904,1,5
45905,1,2
45906,1,4
45907,1,3
45908,1,5
45909,1,3
45910,1,3
45911,1,3
45912,1,7
45913,1,5
45914,1,2
45915,1,5
45916,1,3
45917,1,5
45918,1,3
45919,0,6
45920,0,6
45921,1,5
45922,1,3
45923,1,5
45924,1,3
45925,1,4
45926,1,3
45927,0,6
45928,0,6
45929,1,5
45930,1,5
45931,1,3
45932,1,5
45933,1,5
45934,1,4
45935,0,6
45936,1,3
45937,1,3
45938,1,2
45939,1,3
45940,1,4
45941,1,3
45942,1,3
45943,1,3
45944,0,6
45945,0,6
45946,1,3
45947,0,6
45948,0,6
45949,1,2
45950,1,5
45951,0,6
45952,0,6
45953,0,6
45954,1,3
45955,1,3
45956,1,5
45957,1,3
45958,1,4
45959,1,3
45960,0,6
45961,1,4
45962,1,5
45963,0,6
45964,0,6
45965,0,6
45966,1,4
45967,1,3
45968,1,5
45969,0,6
45970,1,3
